PLATFORM_CODE,PARAMETER_NAME,START_DATE,END_DATE,QUALITY_CODE,COMMENT,DAC
1900432,PRES,20071129,,3,sensor problem,AO
1900432,PSAL,20071129,,3,sensor problem,AO
1900432,TEMP,20071129,,3,sensor problem,AO
1900727,PRES,20150612,,3,sensor problems,AO
1900727,PSAL,20150612,,3,sensor problems,AO
1900727,TEMP,20150612,,3,sensor problems,AO
1900734,PSAL,20060811,,4,sensor failure,AO
1900734,TEMP,20060811,,4,sensor failure,AO
1900951,PSAL,20140409,,2,maybe poor sensor performance; reason SBE sensor serial # in 6000-7100,AO
1900953,PSAL,20140409,,2,maybe poor sensor performance; reason SBE sensor serial # in 6000-7100,AO
1900954,PSAL,20140413,,2,maybe poor sensor performance; reason SBE sensor serial # in 6000-7100,AO
1900957,PSAL,20141101,,2,maybe poor sensor performance; reason SBE sensor serial # in 6000-7100,AO
1900958,PSAL,20141103,,2,maybe poor sensor performance; reason SBE sensor serial # in 6000-7100,AO
1900959,PSAL,20150413,,2,maybe poor sensor performance; reason SBE sensor serial # in 6000-7100,AO
1900960,PSAL,20150414,,2,maybe poor sensor performance; reason SBE sensor serial # in 6000-7100,AO
1900961,PSAL,20150418,,2,maybe poor sensor performance; reason SBE sensor serial # in 6000-7100,AO
1900976,PRES,20120702,,3,pressure microleak; snowflake starting 06-02-2014,AO
1900976,PSAL,20120702,,3,pressure microleak; snowflake starting 06-02-2014,AO
1900976,TEMP,20120702,,3,pressure microleak; snowflake starting 06-02-2014,AO
1901369,PSAL,20131001,,4,salinity sensor problem,AO
1901396,PSAL,20110910,,4,salinity calibration jump,AO
1901397,PSAL,20110713,,4,salinity calibration jump,AO
1901410,PSAL,20170818,,4,sensor problem,AO
1901446,PSAL,20201208,,4,salty drift nearly .05,AO
1901447,PSAL,20220209,,4,salty drift nearly .05,AO
1901509,PSAL,20221027,,4,salty drift exceeds .05 psu,AO
1901514,PRES,20141102,,4,beached float,AO
1901514,PSAL,20141102,,4,beached float,AO
1901514,TEMP,20141102,,4,beached float,AO
1901519,PSAL,20151026,,2,maybe poor sensor performance; reason SBE sensor serial # in 6000-7100,AO
1901520,PSAL,20151023,,2,maybe poor sensor performance; reason SBE sensor serial # in 6000-7100,AO
1901521,PSAL,20151101,,2,maybe poor sensor performance; reason SBE sensor serial # in 6000-7100,AO
1901522,PSAL,20160610,,3,sensor problem,AO
1901522,TEMP,20160610,,3,sensor problem,AO
1901685,PRES,20160404,,4,frozen profile due to low voltage,AO
1901685,PSAL,20160404,,4,frozen profile due to low voltage,AO
1901685,TEMP,20160404,,4,frozen profile due to low voltage,AO
1901696,PSAL,20140419,,4,salinity sensor problem,AO
1901715,PSAL,20160813,,4,salinity drift,AO
1901717,PSAL,20181126,,4,bad sensor,AO
1901722,PSAL,20201005,,4,sensor drift,AO
1901728,PSAL,20140913,,4,psal offset,AO
1901731,PSAL,20150914,,2,maybe poor sensor performance; reason SBE sensor serial # in 6000-7100,AO
1901732,PSAL,20160723,20220302,3,sensor problem,AO
1901732,PSAL,20220302,,4,salinity jump,AO
1901733,PSAL,20161020,,4,sensor problem,AO
1901785,PSAL,20150907,,2,maybe poor sensor performance; reason SBE sensor serial # in 6000-7100,AO
1901796,PSAL,20160603,,4,sensor problem,AO
1901800,PSAL,20160222,,2,maybe poor sensor performance; reason SBE sensor serial # in 6000-7100,AO
1901803,PSAL,20170322,,4,sensor drift,AO
1901805,PSAL,20200718,,4,sensor problem,AO
1901806,PSAL,20210417,,4,sensor problems,AO
1901810,PSAL,20230505,,4,jump in salinity,AO
1901812,PSAL,20191219,,4,salinity drift,AO
1901817,PSAL,20220523,,4,salinity drift,AO
1901818,PSAL,20200219,,4,drifting,AO
1901830,PSAL,20201129,,4,salinity drift,AO
1901832,PSAL,20190913,,4,sensor problem,AO
1901834,PSAL,20160512,,2,maybe poor sensor performance; reason SBE sensor serial # in 6000-7100,AO
1901839,PSAL,20190807,,4,sensor problem,AO
1901840,PSAL,20210201,,4,sensor failure,AO
1902024,PSAL,20190103,20190915,3,sensor problem,AO
1902024,PSAL,20190915,,4,sensor problem,AO
1902025,PRES,20190414,,4,sensor problem,AO
1902025,PSAL,20190414,,4,sensor problem,AO
1902025,TEMP,20190414,,4,sensor problem,AO
1902026,PSAL,20220215,,4,sensor failure,AO
1902033,PSAL,20220420,,4,sensor failure,AO
1902034,PSAL,20221110,,4,sensor failure,AO
1902036,PSAL,20211025,,4,sensor failure,AO
1902038,PSAL,20210210,,4,sensor failure,AO
1902039,PSAL,20191210,,4,sensor problem,AO
1902043,PSAL,20201005,,4,sensor problem,AO
1902057,PSAL,20190803,,4,Drift/Jump,AO
1902063,PSAL,20230706,,4,salinity jump,AO
1902065,PSAL,20190724,,4,salinity drift,AO
1902069,PSAL,20191231,,4,jump in salinity,AO
1902181,PSAL,20171117,,4,pump failure,AO
1902184,PSAL,20200123,,4,drifting sensor,AO
1902194,PSAL,20200225,,4,salinity drifter,AO
1902198,PSAL,20200807,,3,sensor problem,AO
1902199,PSAL,20190130,,4,strong fresh drifter,AO
1902207,PSAL,20180321,,3,sensor problem,AO
1902222,PSAL,20210122,,4,jump in salinity,AO
1902223,PSAL,20220104,,4,salinity drift,AO
1902224,PSAL,20200906,,4,sensor drift,AO
1902269,PSAL,20200310,,3,sensor problem,AO
1902275,PSAL,20230917,,4,salinity jump,AO
1902303,PH_IN_SITU_TOTAL,20210526,,4,sensor problem,AO
1902303,PSAL,20220224,,4,salinity jump,AO
1902379,PSAL,20230205,,4,salinity drift,AO
1902404,PSAL,20211228,,4,due to clogged cell or failed pump,AO
1902404,TEMP,20211228,,2,due to clogged cell or failed pump,AO
1902449,PSAL,20230224,,4,salinity drift,AO
2900090,PSAL,20050523,,3,sensor drift,AO
2900368,PRES,20061129,,4,pressure sensor problem,AO
2900368,PSAL,20061129,,3,pressure sensor problem,AO
2900368,TEMP,20061129,,3,pressure sensor problem,AO
2900385,PRES,20080213,,3,sensor problem,AO
2900385,PSAL,20080213,,3,sensor problem,AO
2900385,TEMP,20080213,,3,sensor problem,AO
2900801,PRES,20080205,,3,sensor problem,AO
2900801,PSAL,20080205,,3,sensor problem,AO
2900801,TEMP,20080205,,3,sensor problem,AO
2900803,PRES,20080220,,3,sensor problem,AO
2900803,PSAL,20080220,,3,sensor problem,AO
2900803,TEMP,20080220,,3,sensor problem,AO
2901406,PSAL,20130411,,2,maybe poor sensor performance; reason SBE sensor serial # in 6000-7100,AO
2901418,PSAL,20120720,,4,sensor problems,AO
2901438,PRES,20140406,,4,sensor problem,AO
2901438,PSAL,20140406,,4,sensor problem,AO
2901438,TEMP,20140406,,4,sensor problem,AO
2901448,PSAL,20130412,,2,maybe poor sensor performance; reason SBE sensor serial # in 6000-7100,AO
2901449,PSAL,20130412,,2,maybe poor sensor performance; reason SBE sensor serial # in 6000-7100,AO
2901450,PSAL,20130428,,2,maybe poor sensor performance; reason SBE sensor serial # in 6000-7100,AO
2901464,PSAL,20131215,,2,maybe poor sensor performance; reason SBE sensor serial # in 6000-7100,AO
2901467,PSAL,20140812,,2,maybe poor sensor performance; reason SBE sensor serial # in 6000-7100,AO
2901471,PSAL,20141126,,2,maybe poor sensor performance; reason SBE sensor serial # in 6000-7100,AO
2901473,PSAL,20141126,,2,maybe poor sensor performance; reason SBE sensor serial # in 6000-7100,AO
2901475,PSAL,20141218,,2,maybe poor sensor performance; reason SBE sensor serial # in 6000-7100,AO
2901477,PSAL,20141125,,2,maybe poor sensor performance; reason SBE sensor serial # in 6000-7100,AO
2901478,PSAL,20141130,,2,maybe poor sensor performance; reason SBE sensor serial # in 6000-7100,AO
2901479,PSAL,20160428,,2,maybe poor sensor performance; reason SBE sensor serial # in 6000-7100,AO
2901480,PSAL,20160427,,2,maybe poor sensor performance; reason SBE sensor serial # in 6000-7100,AO
2901481,PSAL,20160427,,2,maybe poor sensor performance; reason SBE sensor serial # in 6000-7100,AO
2901482,PSAL,20160427,,2,maybe poor sensor performance; reason SBE sensor serial # in 6000-7100,AO
2901637,PSAL,20141111,,2,maybe poor sensor performance; reason SBE sensor serial # in 6000-7100,AO
2901638,PSAL,20141108,,2,maybe poor sensor performance; reason SBE sensor serial # in 6000-7100,AO
2901641,PSAL,20150409,,2,maybe poor sensor performance; reason SBE sensor serial # in 6000-7100,AO
2901642,PSAL,20141110,,2,maybe poor sensor performance; reason SBE sensor serial # in 6000-7100,AO
2901643,PSAL,20141217,,2,maybe poor sensor performance; reason SBE sensor serial # in 6000-7100,AO
2901644,PSAL,20141216,,2,maybe poor sensor performance; reason SBE sensor serial # in 6000-7100,AO
2902036,PSAL,20160325,,2,maybe poor sensor performance; reason SBE sensor serial # in 6000-7100,AO
2902037,PSAL,20160325,,2,maybe poor sensor performance; reason SBE sensor serial # in 6000-7100,AO
2902038,PSAL,20150404,,2,maybe poor sensor performance; reason SBE sensor serial # in 6000-7100,AO
2902039,PSAL,20150405,,2,maybe poor sensor performance; reason SBE sensor serial # in 6000-7100,AO
2902040,PSAL,20150405,,2,maybe poor sensor performance; reason SBE sensor serial # in 6000-7100,AO
2902041,PSAL,20150406,,2,maybe poor sensor performance; reason SBE sensor serial # in 6000-7100,AO
2902044,PSAL,20150908,,2,maybe poor sensor performance; reason SBE sensor serial # in 6000-7100,AO
2902045,PSAL,20150909,,2,maybe poor sensor performance; reason SBE sensor serial # in 6000-7100,AO
2902046,PSAL,20150909,,2,maybe poor sensor performance; reason SBE sensor serial # in 6000-7100,AO
2902047,PSAL,20160621,,2,maybe poor sensor performance; reason SBE sensor serial # in 6000-7100,AO
2902050,PSAL,20151010,,2,maybe poor sensor performance; reason SBE sensor serial # in 6000-7100,AO
2902051,PSAL,20151009,,2,maybe poor sensor performance; reason SBE sensor serial # in 6000-7100,AO
2902052,PSAL,20151012,,2,maybe poor sensor performance; reason SBE sensor serial # in 6000-7100,AO
2902053,PSAL,20151008,,2,maybe poor sensor performance; reason SBE sensor serial # in 6000-7100,AO
2902054,PSAL,20151009,,2,maybe poor sensor performance; reason SBE sensor serial # in 6000-7100,AO
2902055,PSAL,20151003,,2,maybe poor sensor performance; reason SBE sensor serial # in 6000-7100,AO
2902056,PSAL,20160426,,2,maybe poor sensor performance; reason SBE sensor serial # in 6000-7100,AO
2902057,PSAL,20151003,,2,maybe poor sensor performance; reason SBE sensor serial # in 6000-7100,AO
2902059,PSAL,20151105,,2,maybe poor sensor performance; reason SBE sensor serial # in 6000-7100,AO
2902060,PSAL,20151130,,2,maybe poor sensor performance; reason SBE sensor serial # in 6000-7100,AO
2902061,PSAL,20151125,,2,maybe poor sensor performance; reason SBE sensor serial # in 6000-7100,AO
2902062,PSAL,20151216,,2,maybe poor sensor performance; reason SBE sensor serial # in 6000-7100,AO
2902063,PSAL,20151217,,2,maybe poor sensor performance; reason SBE sensor serial # in 6000-7100,AO
2902064,PSAL,20151108,,2,maybe poor sensor performance; reason SBE sensor serial # in 6000-7100,AO
2902065,PSAL,20151108,,2,maybe poor sensor performance; reason SBE sensor serial # in 6000-7100,AO
2902389,PSAL,20190308,,4,sensor problem,AO
2902390,PSAL,20220324,,4,salinity jump,AO
2902391,PSAL,20180506,20191211,4,sensor problem,AO
2902391,PSAL,20191211,,4,salinity drift,AO
2902394,PSAL,20221222,,4,jump in salinity,AO
2902395,PSAL,20191010,,3,drifting salinity sensor,AO
2902397,PSAL,20200506,,4,jump in salinity,AO
2902398,PSAL,20170723,,4,salinity drift,AO
2903135,PSAL,20180531,,3,pump failure,AO
2903418,PSAL,20211101,,4,sensor failure,AO
2903423,PSAL,20210910,,4,sensor failure,AO
2903426,PSAL,20211220,,4,sensor failure,AO
3900440,PSAL,20060707,,3,salinity drift,AO
3900670,PSAL,20180426,,4,salinity sensor drift,AO
3900738,PRES,20140926,,3,pressure microleak; no snowflake as of profile 184,AO
3900738,PSAL,20140926,,3,pressure microleak; no snowflake as of profile 184,AO
3900738,TEMP,20140926,,3,pressure microleak; no snowflake as of profile 184,AO
3900776,PSAL,20171212,,3,salinity sensor drift,AO
3900845,PRES,20140804,,3,sensor problem,AO
3900845,PSAL,20140804,,3,sensor problem,AO
3900845,TEMP,20140804,,3,sensor problem,AO
3901037,PRES,20160827,,4,frozen profiles,AO
3901037,PSAL,20160827,,4,frozen profiles,AO
3901037,TEMP,20160827,,4,frozen profiles,AO
3901043,PSAL,20191208,,4,sensor drift,AO
3901048,PSAL,20141019,,4,sensor problem,AO
3901063,PSAL,20170210,,3,sensor problem,AO
3901064,PSAL,20171008,,4,sensor problem,AO
3901105,PSAL,20150916,,2,maybe poor sensor performance; reason SBE sensor serial # in 6000-7100,AO
3901108,PSAL,20180225,,3,salinity drift,AO
3901109,PSAL,20171114,,3,sensor problem,AO
3901110,PSAL,20160724,,3,salinity drift,AO
3901111,PSAL,20171125,,4,sensor problem,AO
3901114,PSAL,20150913,20210219,2,maybe poor sensor performance; reason SBE sensor serial # in 6000-7100,AO
3901114,PSAL,20210219,,4,sensor drift,AO
3901155,PSAL,20161221,,4,salinity drift,AO
3901169,PSAL,20220313,,3,Drift,AO
3901179,PSAL,20230104,,3,Slight drift,AO
3901184,PSAL,20170818,,3,salinity sensor drift,AO
3901191,PSAL,20220517,,3,Slight Drift ?,AO
3901199,PSAL,20200224,,3,N/A,AO
3901214,PSAL,20180620,,4,sensor problem,AO
3901215,PSAL,20150525,20200101,2,maybe poor sensor performance; reason SBE sensor serial # in 6000-7100,AO
3901215,PSAL,20200101,,4,sensor problem,AO
3901216,PSAL,20161229,,4,sensor problem,AO
3901218,PSAL,20180603,,4,sensor problem,AO
3901219,PSAL,20190912,,4,salinity drift,AO
3901220,PSAL,20170424,,4,salinity drift,AO
3901221,PSAL,20150907,20220816,2,maybe poor sensor performance; reason SBE sensor serial # in 6000-7100,AO
3901221,PSAL,20220817,,4,salinity drift,AO
3901222,PSAL,20150910,20201010,2,maybe poor sensor performance; reason SBE sensor serial # in 6000-7100,AO
3901222,PSAL,20201010,,4,sensor drift,AO
3901223,PSAL,20230711,,4,salinity jump,AO
3901224,PSAL,20210831,,4,salinity drift,AO
3901225,PSAL,20150918,,2,maybe poor sensor performance; reason SBE sensor serial # in 6000-7100,AO
3901226,PSAL,20170228,,4,sensor problem,AO
3901227,PSAL,20150917,20210218,2,maybe poor sensor performance; reason SBE sensor serial # in 6000-7100,AO
3901227,PSAL,20210218,,4,sensor drift,AO
3901229,PSAL,20150914,20210215,2,maybe poor sensor performance; reason SBE sensor serial # in 6000-7100,AO
3901229,PSAL,20210215,,4,sensor drift,AO
3901230,PSAL,20150915,,2,maybe poor sensor performance; reason SBE sensor serial # in 6000-7100,AO
3901234,PSAL,20200121,,4,broken sensor,AO
3901238,PSAL,20191020,,3,drifting salinity sensor,AO
3901240,PSAL,20230515,,4,salinity drift,AO
3901244,PRES,20151214,,4,sensor problem,AO
3901244,PSAL,20151214,,4,sensor problem,AO
3901244,TEMP,20151214,,4,sensor problem,AO
3901246,PSAL,20190520,,4,sensor problem,AO
3901247,PSAL,20210205,,4,sensor problem,AO
3901249,PSAL,20230101,,4,sensor problems,AO
3901250,PSAL,20230301,,4,sensor failure,AO
3901251,PSAL,20200601,,4,sensor problem,AO
3901252,PSAL,20190920,,4,sensor problem,AO
3901253,PSAL,20200701,,4,sensor problem,AO
3901257,PSAL,20210319,,3,sensor drift,AO
3901259,PSAL,20190125,,3,sensor drift,AO
3901268,PSAL,20181108,,4,sensor problem,AO
3901270,PSAL,20220615,,4,sensor problem; AO,AO
3901271,PSAL,20190830,,4,sensor problem,AO
3901272,PSAL,20201001,,4,sensor problem,AO
3901273,PSAL,20200608,,4,sensor problem,AO
3901274,PSAL,20220218,,4,sensor problems,AO
3901282,PSAL,20190117,,3,N/A,AO
3901283,PSAL,20200229,,3,Slight drift,AO
3901285,PSAL,20180922,,4,salinity drift,AO
3901287,PSAL,20220320,,3,Drift,AO
3901289,PSAL,20190108,,3,sensor problem,AO
3901291,PSAL,20200705,,3,N/A,AO
3901293,PSAL,20210504,,3,Slight drift,AO
3901296,PSAL,20220410,,3,Drift,AO
3901299,PSAL,20200413,,4,strong salty drifter,AO
3901301,PSAL,20210817,,3,Slight drift,AO
3901306,PSAL,20211118,,3,N/A,AO
3901307,PSAL,20210119,,3,Slight drift,AO
3901308,PSAL,20210508,,3,Slight drift,AO
3901469,PSAL,20170921,,4,sensor problem,AO
3901469,TEMP,20170921,,4,sensor problem,AO
3901791,PSAL,20230111,,4,sensor failure,AO
3901801,PSAL,20210716,,3,Beginning of slight drift?,AO
3901802,PSAL,20190504,,4,sensor problem,AO
3901803,PSAL,20200925,,4,sensor problem,AO
3901808,PSAL,20200528,,4,sensor drift,AO
3901809,PSAL,20191111,,4,drifting,AO
3901811,PSAL,20230313,,4,salinity drift,AO
3901812,PSAL,20121208,,4,drifting,AO
3901813,PSAL,20210214,,4,sensor drift,AO
3901814,PSAL,20181016,,4,salinity drift,AO
3901815,PSAL,20190203,,4,salinity sensor drift,AO
3901816,PSAL,20190216,,4,sensor drift,AO
3901817,PSAL,20171118,,4,salinity drift,AO
3901819,PSAL,20190401,,4,bad sensor,AO
3901821,PSAL,20190207,,4,bad sensor,AO
3901822,PSAL,20210406,,4,due to drifting,AO
3901823,PSAL,20190717,,4,salinity drift,AO
3902143,PSAL,20210921,,4,sensor drift,AO
3902144,PRES,20210614,,4,sensor drift,AO
3902144,PSAL,20210225,20210614,4,sensor drift,AO
3902144,PSAL,20210614,,4,sensor drift,AO
3902144,TEMP,20210614,,4,sensor drift,AO
3902145,PSAL,20191218,20210225,4,jump in salinity,AO
3902145,PSAL,20210225,,4,sensor drift,AO
3902146,PSAL,20210714,,4,sensor drift,AO
3902151,PSAL,20221216,,3,Slight drift ?,AO
3902152,PSAL,20200808,,3,Bad profiles,AO
3902163,PSAL,20220821,,3,Slight drift,AO
3902164,PSAL,20200725,,4,drifting,AO
3902165,PSAL,20210519,,4,salinity drift,AO
3902184,PSAL,20220901,,4,sensor problem,AO
3902185,PSAL,20200305,,4,sensor problem,AO
3902185,TEMP,20200305,,4,sensor problem,AO
3902207,PSAL,20210305,,3,bad profile,AO
3902243,PSAL,20220323,,4,sensor problem,AO
3902244,PSAL,20211019,,4,salinity drift,AO
4900489,PRES,20080212,,3,sensor problem,AO
4900489,PSAL,20080212,,3,sensor problem,AO
4900489,TEMP,20080212,,3,sensor problem,AO
4900658,PSAL,20130331,,4,salinity drift,AO
4900853,PRES,20130123,,3,pressure snowflake; microleak could start earlier; life-long TNPD,AO
4900853,PSAL,20130123,,3,pressure snowflake; microleak could start earlier; life-long TNPD,AO
4900853,TEMP,20130123,,3,pressure snowflake; microleak could start earlier; life-long TNPD,AO
4900858,PRES,20081023,,3,microleak,AO
4900858,PSAL,20081023,,3,microleak,AO
4900858,TEMP,20081023,,3,microleak,AO
4901046,PSAL,20140721,,3,sensor problem,AO
4901047,PRES,20101029,,4,sensor failure,AO
4901047,PSAL,20101029,,4,sensor failure,AO
4901047,TEMP,20101029,,4,sensor failure,AO
4901050,PRES,20120206,,3,pressure microleak; snowflake starting 26-07-2012,AO
4901050,PSAL,20120206,,3,pressure microleak; snowflake starting 26-07-2012,AO
4901050,TEMP,20120206,,3,pressure microleak; snowflake starting 26-07-2012,AO
4901476,PRES,20180429,,4,frozen CTD profile due to low voltage,AO
4901476,PSAL,20180429,,4,frozen CTD profile due to low voltage,AO
4901476,TEMP,20180429,,4,frozen CTD profile due to low voltage,AO
4901477,PRES,20180624,,4,frozen CTD profile due to low voltage,AO
4901477,PSAL,20180624,,4,frozen CTD profile due to low voltage,AO
4901477,TEMP,20180624,,4,frozen CTD profile due to low voltage,AO
4901483,PRES,20180522,,4,frozen profiles,AO
4901483,PSAL,20180522,,4,frozen profiles,AO
4901483,TEMP,20180522,,4,frozen profiles,AO
4901487,PSAL,20180105,,3,salinity drift,AO
4901568,PSAL,20140916,,4,sensor problem,AO
4901582,PRES,20170920,,4,frozen profile due to low voltage,AO
4901582,PSAL,20170920,,4,frozen profile due to low voltage,AO
4901582,TEMP,20170920,,4,frozen profile due to low voltage,AO
4901591,PSAL,20200514,,4,sensor problem,AO
4901594,PSAL,20190823,,4,large jump in salinity,AO
4901595,PSAL,20141003,,4,salinity drift,AO
4901640,PSAL,20190201,,4,sensor problem,AO
4901642,PSAL,20131128,,2,maybe poor sensor performance; reason SBE sensor serial # in 6000-7100,AO
4901643,PSAL,20140424,,2,maybe poor sensor performance; reason SBE sensor serial # in 6000-7100,AO
4901644,PSAL,20140423,,2,maybe poor sensor performance; reason SBE sensor serial # in 6000-7100,AO
4901645,PSAL,20140623,,2,maybe poor sensor performance; reason SBE sensor serial # in 6000-7100,AO
4901647,PSAL,20131211,,2,maybe poor sensor performance; reason SBE sensor serial # in 6000-7100,AO
4901648,PSAL,20230109,,3,Strange profiles,AO
4901651,PSAL,20210719,,3,Drift,AO
4901656,PSAL,20221011,,3,bad profiles from cycle 293,AO
4901659,PSAL,20210910,,3,N/A,AO
4901667,PSAL,20140420,,2,maybe poor sensor performance; reason SBE sensor serial # in 6000-7100,AO
4901668,PSAL,20140506,,2,maybe poor sensor performance; reason SBE sensor serial # in 6000-7100,AO
4901669,PSAL,20140506,,2,maybe poor sensor performance; reason SBE sensor serial # in 6000-7100,AO
4901670,PSAL,20140711,,2,maybe poor sensor performance; reason SBE sensor serial # in 6000-7100,AO
4901671,PSAL,20140713,,2,maybe poor sensor performance; reason SBE sensor serial # in 6000-7100,AO
4901672,PSAL,20140714,,2,maybe poor sensor performance; reason SBE sensor serial # in 6000-7100,AO
4902057,PSAL,20140830,,2,maybe poor sensor performance; reason SBE sensor serial # in 6000-7100,AO
4902059,PSAL,20141021,,2,maybe poor sensor performance; reason SBE sensor serial # in 6000-7100,AO
4902060,PSAL,20141024,,2,maybe poor sensor performance; reason SBE sensor serial # in 6000-7100,AO
4902061,PSAL,20141023,,2,maybe poor sensor performance; reason SBE sensor serial # in 6000-7100,AO
4902062,PSAL,20141113,,2,maybe poor sensor performance; reason SBE sensor serial # in 6000-7100,AO
4902063,PSAL,20141113,,2,maybe poor sensor performance; reason SBE sensor serial # in 6000-7100,AO
4902064,PSAL,20141115,,2,maybe poor sensor performance; reason SBE sensor serial # in 6000-7100,AO
4902065,PSAL,20150301,,2,maybe poor sensor performance; reason SBE sensor serial # in 6000-7100,AO
4902066,PSAL,20141129,,2,maybe poor sensor performance; reason SBE sensor serial # in 6000-7100,AO
4902067,PSAL,20141202,,2,maybe poor sensor performance; reason SBE sensor serial # in 6000-7100,AO
4902068,PSAL,20150221,,2,maybe poor sensor performance; reason SBE sensor serial # in 6000-7100,AO
4902069,PSAL,20141129,,2,maybe poor sensor performance; reason SBE sensor serial # in 6000-7100,AO
4902070,PSAL,20141203,,2,maybe poor sensor performance; reason SBE sensor serial # in 6000-7100,AO
4902071,PSAL,20150117,,2,maybe poor sensor performance; reason SBE sensor serial # in 6000-7100,AO
4902072,PSAL,20150117,,2,maybe poor sensor performance; reason SBE sensor serial # in 6000-7100,AO
4902073,PSAL,20150121,,2,maybe poor sensor performance; reason SBE sensor serial # in 6000-7100,AO
4902076,PSAL,20150909,,4,sensor drift,AO
4902087,PSAL,20181019,,4,sensor problem,AO
4902088,PSAL,20220430,,3,Drift and bad values,AO
4902091,PSAL,20150410,,2,maybe poor sensor performance; reason SBE sensor serial # in 6000-7100,AO
4902092,PSAL,20150411,,2,maybe poor sensor performance; reason SBE sensor serial # in 6000-7100,AO
4902093,PSAL,20150412,,2,maybe poor sensor performance; reason SBE sensor serial # in 6000-7100,AO
4902094,PSAL,20150409,,2,maybe poor sensor performance; reason SBE sensor serial # in 6000-7100,AO
4902095,PSAL,20150408,,2,maybe poor sensor performance; reason SBE sensor serial # in 6000-7100,AO
4902101,PSAL,20170111,20210121,2,maybe poor sensor performance; reason SBE sensor serial # in 6000-7100,AO
4902101,PSAL,20210121,,4,sensor drift,AO
4902102,PSAL,20151002,,2,maybe poor sensor performance; reason SBE sensor serial # in 6000-7100,AO
4902104,PSAL,20170719,,4,sensor problem,AO
4902106,PSAL,20151031,20210411,2,maybe poor sensor performance; reason SBE sensor serial # in 6000-7100,AO
4902106,PSAL,20210411,,4,salinity drift,AO
4902107,PSAL,20151031,20200823,2,maybe poor sensor performance; reason SBE sensor serial # in 6000-7100,AO
4902107,PSAL,20200823,,4,sensor jump,AO
4902110,PSAL,20230619,,4,jump in salinity,AO
4902112,PSAL,20160618,,4,pump failure,AO
4902112,TEMP,20160618,,3,pump failure,AO
4902120,PSAL,20220808,,4,jump in salinity,AO
4902124,PSAL,20150722,,2,maybe poor sensor performance; reason SBE sensor serial # in 6000-7100,AO
4902125,PSAL,20150720,,2,maybe poor sensor performance; reason SBE sensor serial # in 6000-7100,AO
4902126,PSAL,20150720,,2,maybe poor sensor performance; reason SBE sensor serial # in 6000-7100,AO
4902127,PSAL,20150723,,2,maybe poor sensor performance; reason SBE sensor serial # in 6000-7100,AO
4902128,PSAL,20150820,,2,maybe poor sensor performance; reason SBE sensor serial # in 6000-7100,AO
4902129,PSAL,20150820,,2,maybe poor sensor performance; reason SBE sensor serial # in 6000-7100,AO
4902291,PSAL,20150901,,2,maybe poor sensor performance; reason SBE sensor serial # in 6000-7100,AO
4902293,PSAL,20151015,,2,maybe poor sensor performance; reason SBE sensor serial # in 6000-7100,AO
4902295,PSAL,20151015,,2,maybe poor sensor performance; reason SBE sensor serial # in 6000-7100,AO
4902296,PSAL,20151015,,2,maybe poor sensor performance; reason SBE sensor serial # in 6000-7100,AO
4902301,PSAL,20170603,,4,sensor drift,AO
4902303,PSAL,20210612,,3,N/A,AO
4902306,PSAL,20201018,,4,sensor problem,AO
4902309,PSAL,20181007,,4,salinity drift,AO
4902312,PSAL,20190327,,4,sensor problem,AO
4902314,PSAL,20220707,,3,Slight drift,AO
4902315,PSAL,20190625,,4,sensor problem,AO
4902316,PSAL,20210515,,4,sensor problem,AO
4902317,PSAL,20190812,,4,sensor problem,AO
4902319,PSAL,20180630,,4,sensor problem,AO
4902321,PSAL,20191210,,4,sensor problem,AO
4902326,PSAL,20221125,,4,sensor problem;AO,AO
4902330,PSAL,20181002,,4,sensor problem,AO
4902333,PSAL,20201001,,4,sensor failure,AO
4902334,PSAL,20210906,,4,sensor failure,AO
4902343,PSAL,20230417,,4,salinity jump,AO
4902345,PSAL,20200613,,4,sensor failure,AO
4902346,PSAL,20160919,,3,pump failure,AO
4902346,TEMP,20160919,,3,pump failure,AO
4902348,PRES,20170611,,4,sensor problem,AO
4902348,PSAL,20170611,,4,sensor problem,AO
4902348,TEMP,20170611,,4,sensor problem,AO
4902890,PSAL,20220222,,3,Slight drift,AO
4902892,PSAL,20210726,,3,N/A,AO
4902893,PSAL,20191011,,3,Salty profiles,AO
4902895,PSAL,20190310,,4,sensor problem,AO
4902896,PSAL,20180602,,4,salinity sensor drift,AO
4902897,PSAL,20210423,,3,N/A,AO
4902900,PSAL,20210315,,3,Slight drift,AO
4902901,PSAL,20190107,,3,N/A,AO
4902902,PSAL,20180709,,4,sensor drift,AO
4902903,PSAL,20211229,,3,Drift,AO
4902905,PSAL,20190727,,4,sensor problem,AO
4902907,PSAL,20220819,,3,Slight drift,AO
4902908,PSAL,20210305,,3,Drift,AO
4902909,PSAL,20190811,,4,bad sensor,AO
4902911,PSAL,20190815,,4,salinity drift,AO
