WMO;COUNTRY;LAUNCH_DATE;PROGRAM
3900670;United States;2008/07/01;Argo PMEL
1900800;United States;2008/04/03;Argo WHOI
3900688;United States;2008/04/06;Argo WHOI
3900690;United States;2008/04/09;Argo WHOI
1901508;United States;2010/10/19;Argo PMEL
5902094;United States;2008/09/08;Argo UW
5902217;United States;2008/10/17;Argo PMEL
5902087;United States;2008/11/06;Argo UW
5902091;United States;2008/09/07;Argo UW
5902093;United States;2008/09/07;Argo UW
5902095;United States;2008/09/13;Argo UW
5902090;United States;2008/09/07;Argo UW
3900746;United States;2009/03/19;Argo WHOI
5902092;United States;2008/09/07;Argo UW
2901119;United States;2009/02/08;Argo eq. NAVOCEANO
2901120;United States;2009/02/10;Argo eq. NAVOCEANO
5902216;United States;2008/10/19;Argo PMEL
5902218;United States;2008/10/26;Argo PMEL
5902237;United States;2009/05/12;Argo PMEL
5902088;United States;2008/11/07;Argo UW
5902219;United States;2008/11/10;Argo PMEL
1901094;France;2008/06/02;Coriolis
4901105;Canada;2008/06/07;Argo CANADA
3900696;United States;2008/09/30;Argo SIO
5901896;United States;2008/10/08;Argo UW
5902089;United States;2008/11/01;Argo UW
2901127;United States;2009/02/10;Argo eq. NAVOCEANO
5902133;United States;2009/03/27;Argo UW
3900698;United States;2008/09/30;Argo SIO
1901376;United States;2009/03/25;Argo UW
5902084;United States;2008/11/04;Argo UW
5902097;United States;2008/09/13;Argo UW
5902086;United States;2008/11/06;Argo UW
5901893;United States;2008/10/07;Argo UW
1901116;United States;2009/03/30;Argo UW
5903376;United States;2010/11/27;Argo UW
5902077;United States;2008/10/31;Argo UW
5902120;United States;2009/03/20;Argo UW
3900697;United States;2008/09/30;Argo SIO
5901892;United States;2010/02/06;Argo UW
5902085;United States;2008/11/05;Argo UW
5902205;United States;2008/11/09;Argo SIO
5902080;United States;2008/11/03;Argo UW
5902130;United States;2009/04/07;Argo UW
5902098;United States;2008/09/13;Argo UW
2901128;United States;2009/02/09;Argo eq. NAVOCEANO
5902079;United States;2008/11/02;Argo UW
5902121;United States;2009/03/26;Argo UW
4901205;United States;2010/07/04;Argo WHOI
3900704;United States;2008/10/02;Argo SIO
5902078;United States;2008/11/02;Argo UW
5902134;United States;2009/03/29;Argo UW
5902213;United States;2009/03/06;Argo PMEL
3900701;United States;2008/10/01;Argo SIO
3900700;United States;2008/10/01;Argo SIO
3900703;United States;2008/10/02;Argo SIO
5902212;United States;2009/03/06;Argo PMEL
5902215;United States;2009/03/05;Argo PMEL
5902214;United States;2008/12/14;Argo PMEL
5902206;United States;2008/11/10;Argo SIO
5902203;United States;2008/11/08;Argo SIO
5902189;United States;2008/09/11;Argo SIO
5902208;United States;2008/11/11;Argo SIO
6900497;France;2008/06/24;Coriolis-OVIDE
6900638;France;2008/06/26;Coriolis-OVIDE
6900639;France;2008/06/26;Coriolis-OVIDE
6900496;France;2008/06/21;Coriolis-OVIDE
6900498;France;2008/06/25;Coriolis-OVIDE
5902204;United States;2008/11/09;Argo SIO
5902209;United States;2008/11/12;Argo SIO
6900664;France;2008/07/17;Coriolis-PROSAT
5901577;Japan;2008/09/07;Argo JAMSTEC
1901074;United Kingdom;2008/11/02;Argo UK
1901219;United Kingdom;2008/11/01;Argo UK
6900641;France;2008/06/28;Coriolis
1901073;United Kingdom;2008/10/31;Argo UK
6900640;France;2008/06/27;Coriolis-OVIDE
1901072;United Kingdom;2008/10/30;Argo UK
2900924;Japan;2008/04/25;Argo eq. TU
2900923;Japan;2008/04/26;Argo eq. TU
3900747;United States;2009/03/20;Argo WHOI
5901582;Japan;2008/06/03;Argo eq. JAMSTEC
2900925;Japan;2008/05/02;Argo eq. TU
2901084;India;2008/08/14;Argo INDIA
6900570;Germany;2008/08/10;Argo GERMANY
6900568;Germany;2008/08/14;Argo GERMANY
2901085;India;2008/08/07;Argo INDIA
2901090;India;2008/08/26;Argo INDIA
4900855;United States;2008/09/23;Argo PMEL
2901083;India;2008/08/12;Argo INDIA
2901086;India;2008/08/08;Argo INDIA
2901089;India;2009/09/12;Argo INDIA
1900975;United States;2009/03/07;Argo PMEL
2901087;India;2008/08/10;Argo INDIA
2901092;India;2008/08/24;Argo INDIA
4900854;United States;2008/09/24;Argo PMEL
5902154;United States;2008/10/16;Argo PMEL
6900569;Germany;2008/08/21;Argo GERMANY
1900974;United States;2009/03/07;Argo PMEL
2901088;India;2009/09/10;Argo INDIA
2901091;India;2008/08/25;Argo INDIA
1900973;United States;2009/03/07;Argo PMEL
5902240;United States;2009/05/27;Argo PMEL
4901015;United States;2008/12/28;Argo WHOI
1900825;United States;2008/09/17;Argo WHOI
1900824;United States;2008/09/17;Argo WHOI
5902246;United States;2009/03/19;Argo PMEL
5902239;United States;2009/04/15;Argo PMEL
4901036;United States;2008/09/13;Argo WHOI
5902245;United States;2009/03/12;Argo PMEL
5902238;United States;2009/06/01;Argo PMEL
1901120;Australia;2008/07/29;Argo AUSTRALIA
1901121;Australia;2008/07/30;Argo AUSTRALIA
5901738;United States;2008/03/20;Argo UW
5901716;United States;2008/03/19;Argo UW
5901739;United States;2008/03/20;Argo UW
5901748;United States;2008/03/15;Argo UW
5901469;United States;2007/12/20;Argo UW
1901122;Australia;2008/07/31;Argo AUSTRALIA
5901663;Australia;2008/07/31;Argo AUSTRALIA
2901203;Korea (Republic Of);2008/09/30;Argo KIOST
2901204;Korea (Republic Of);2008/09/30;Argo KIOST
2901205;Korea (Republic Of);2008/09/30;Argo KIOST
1900821;United States;2008/09/14;Argo WHOI
2901206;Korea (Republic Of);2008/09/30;Argo KIOST
2901207;Korea (Republic Of);2008/09/30;Argo KIOST
2900753;Japan;2008/08/22;Argo JAMSTEC
3900709;United States;2008/09/12;Argo WHOI
5901590;Japan;2009/01/26;Argo JAMSTEC
3900851;Japan;2008/12/08;Argo JAMSTEC
3900857;Japan;2009/05/05;Argo JAMSTEC
3900850;Japan;2008/12/06;Argo JAMSTEC
3900852;Japan;2008/12/10;Argo JAMSTEC
5901586;Japan;2009/01/17;Argo JAMSTEC
3900711;United States;2008/09/12;Argo WHOI
3900855;Japan;2009/05/03;Argo JAMSTEC
3900853;Japan;2008/12/12;Argo JAMSTEC
5901585;Japan;2009/01/17;Argo JAMSTEC
1900820;United States;2008/09/14;Argo WHOI
1900822;United States;2008/09/15;Argo WHOI
1900823;United States;2008/09/16;Argo WHOI
6900560;Germany;2008/08/27;Argo GERMANY
6900562;Germany;2008/08/31;Argo GERMANY
5901591;Japan;2009/01/26;Argo JAMSTEC
6900563;Germany;2008/09/10;Argo GERMANY
6900564;Germany;2008/09/10;Argo GERMANY
6900559;Germany;2008/08/27;Argo GERMANY
6900561;Germany;2008/08/31;Argo GERMANY
2901117;United States;2008/12/03;Argo eq. NAVOCEANO
4900923;Japan;2008/10/30;Argo JAMSTEC
2900935;Japan;2008/10/24;Argo JAMSTEC
2901106;United States;2008/11/11;Argo eq. NAVOCEANO
2901107;United States;2008/11/12;Argo eq. NAVOCEANO
2901108;United States;2008/11/12;Argo eq. NAVOCEANO
2901132;United States;2009/03/09;Argo eq. NAVOCEANO
2901116;United States;2008/12/03;Argo eq. NAVOCEANO
2900937;Japan;2008/10/31;Argo JAMSTEC
2901115;United States;2008/12/03;Argo eq. NAVOCEANO
2901129;United States;2009/03/09;Argo eq. NAVOCEANO
2900933;Japan;2008/10/22;Argo JAMSTEC
2900931;Japan;2008/10/21;Argo JAMSTEC
2901353;United States;2009/10/05;Argo eq. NAVOCEANO
2901354;United States;2009/10/05;Argo eq. NAVOCEANO
1900983;United States;2008/12/07;Argo WHOI
2900932;Japan;2008/10/22;Argo JAMSTEC
4900924;Japan;2008/10/30;Argo JAMSTEC
2901123;United States;2009/01/16;Argo eq. NAVOCEANO
2900939;Japan;2008/12/08;Argo JAMSTEC
2900943;Japan;2008/12/10;Argo JAMSTEC
4900925;Japan;2008/10/31;Argo JAMSTEC
6900556;Germany;2008/11/03;Argo GERMANY
6900557;Germany;2008/11/04;Argo GERMANY
6900558;Germany;2008/11/04;Argo GERMANY
6900565;Germany;2008/08/04;Argo GERMANY
6900566;Germany;2008/11/05;Argo GERMANY
6900567;Germany;2008/11/05;Argo GERMANY
5902147;United States;2008/08/24;Argo PMEL
3900721;United States;2009/03/07;Argo SIO
6900700;France;2009/02/19;Coriolis-PROSAT
2901175;China;2009/04/20;Argo CHINA
2901176;China;2009/04/20;Argo CHINA
4901027;United States;2008/12/23;Argo WHOI
1900984;United States;2008/12/08;Argo WHOI
6900694;France;2008/11/28;Coriolis-CANOA
6900695;France;2008/11/24;Coriolis-CANOA
6900696;France;2008/11/01;Coriolis-CANOA
5901593;Japan;2009/01/29;Argo JAMSTEC
2900960;Japan;2009/01/26;Argo JAMSTEC
5901589;Japan;2009/01/25;Argo JAMSTEC
5901588;Japan;2009/01/23;Argo JAMSTEC
5901592;Japan;2009/01/28;Argo JAMSTEC
5901587;Japan;2009/01/22;Argo JAMSTEC
1900818;United States;2008/09/04;Argo WHOI
5901689;Australia;2008/11/27;Argo AUSTRALIA
5901602;Japan;2009/02/10;Argo JAMSTEC
2901177;China;2009/04/19;Argo CHINA
5901596;Japan;2009/01/30;Argo JAMSTEC
2901178;China;2009/04/20;Argo CHINA
5902148;United States;2008/09/10;Argo PMEL
2901136;United States;2009/04/10;Argo eq. NAVOCEANO
2901133;United States;2009/03/09;Argo eq. NAVOCEANO
1901370;United States;2009/04/19;Argo UW
4900863;United States;2008/09/26;Argo SIO
2901355;United States;2009/10/05;Argo eq. NAVOCEANO
2901137;United States;2009/04/10;Argo eq. NAVOCEANO
1900819;United States;2008/09/05;Argo WHOI
2901358;United States;2009/10/05;Argo eq. NAVOCEANO
2901125;United States;2009/01/16;Argo eq. NAVOCEANO
5902149;United States;2008/09/08;Argo PMEL
2901138;United States;2009/04/10;Argo eq. NAVOCEANO
2901356;United States;2009/10/05;Argo eq. NAVOCEANO
2901357;United States;2009/10/05;Argo eq. NAVOCEANO
2901124;United States;2009/01/16;Argo eq. NAVOCEANO
2901126;United States;2009/01/14;Argo eq. NAVOCEANO
1900830;United States;2009/05/07;Argo eq. NAVOCEANO
3900731;United States;2009/03/05;Argo WHOI
4900862;United States;2008/09/26;Argo SIO
5901916;Japan;2009/02/22;Argo JAMSTEC
5901594;Japan;2009/01/29;Argo JAMSTEC
5902233;United States;2009/05/13;Argo PMEL
2901135;United States;2009/04/08;Argo eq. NAVOCEANO
1900978;United States;2009/03/09;Argo PMEL
1900979;United States;2009/03/09;Argo PMEL
5902235;United States;2009/06/19;Argo PMEL
5902231;United States;2009/06/29;Argo PMEL
5901597;Japan;2009/01/31;Argo JAMSTEC
1900976;United States;2009/03/08;Argo PMEL
4900861;United States;2008/09/25;Argo SIO
1900980;United States;2009/03/10;Argo PMEL
1900981;United States;2009/03/11;Argo PMEL
3900856;Japan;2009/05/04;Argo JAMSTEC
1900977;United States;2009/03/08;Argo PMEL
2901140;United States;2009/04/12;Argo eq. NAVOCEANO
5901919;Japan;2009/04/05;Argo JAMSTEC
5901595;Japan;2009/01/30;Argo JAMSTEC
3900854;Japan;2009/05/01;Argo JAMSTEC
2900959;Japan;2009/01/26;Argo JAMSTEC
2901134;United States;2009/03/09;Argo eq. NAVOCEANO
2901139;United States;2009/04/12;Argo eq. NAVOCEANO
5901918;Japan;2009/04/05;Argo JAMSTEC
5901917;Japan;2009/04/04;Argo JAMSTEC
5902244;United States;2009/06/29;Argo PMEL
5902232;United States;2009/06/30;Argo PMEL
5902234;United States;2009/05/12;Argo PMEL
1900869;Japan;2009/01/11;Argo JAMSTEC
5901600;Japan;2009/02/01;Argo JAMSTEC
5901913;Japan;2009/02/17;Argo JAMSTEC
5901601;Japan;2009/02/02;Argo JAMSTEC
5902146;United States;2008/09/21;Argo PMEL
5901688;Australia;2008/11/26;Argo AUSTRALIA
3900858;Japan;2009/05/05;Argo JAMSTEC
5901915;Japan;2009/02/21;Argo JAMSTEC
3901066;Chile;2008/03/26;Argo eq. ESP-OMZ
2900963;Japan;2009/02/11;Argo JAMSTEC
5901914;Japan;2009/02/19;Argo JAMSTEC
2901209;Korea (Republic Of);2008/09/30;Argo KIOST
5902183;United States;2008/09/09;Argo SIO
5902184;United States;2008/09/09;Argo SIO
2901210;Korea (Republic Of);2008/09/30;Argo KIOST
5902178;United States;2008/09/05;Argo SIO
5902179;United States;2008/09/06;Argo SIO
1900868;Japan;2009/01/10;Argo JAMSTEC
2900965;Japan;2009/02/17;Argo JAMSTEC
5902180;United States;2008/09/06;Argo SIO
5901687;Australia;2008/11/26;Argo AUSTRALIA
5901599;Japan;2009/01/31;Argo JAMSTEC
2901212;Korea (Republic Of);2008/09/30;Argo KIOST
5901598;Japan;2009/01/31;Argo JAMSTEC
2900964;Japan;2009/02/15;Argo JAMSTEC
2901211;Korea (Republic Of);2008/09/30;Argo KIOST
5902181;United States;2008/09/07;Argo SIO
5902182;United States;2008/09/08;Argo SIO
1900871;Japan;2009/12/25;Argo JAMSTEC
3901067;Chile;2008/03/26;Argo eq. ESP-OMZ
2901208;Korea (Republic Of);2008/09/30;Argo KIOST
2900940;Japan;2008/09/20;Argo eq. TNFRI
4901005;United States;2008/09/28;Argo SIO
4901006;United States;2008/09/28;Argo SIO
5902210;United States;2008/09/29;Argo SIO
3900732;United States;2009/03/02;Argo WHOI
5902211;United States;2008/10/01;Argo SIO
3900702;United States;2008/10/02;Argo SIO
4901048;United States;2009/04/11;Argo PMEL
5902241;United States;2009/04/20;Argo PMEL
5902242;United States;2009/04/21;Argo PMEL
5902243;United States;2009/04/19;Argo PMEL
5902220;United States;2009/04/20;Argo PMEL
2900942;Japan;2008/09/29;Argo eq. JAMSTEC
2900941;Japan;2008/10/01;Argo eq. JAMSTEC
2901104;United States;2008/10/12;Argo eq. NAVOCEANO
6900575;Germany;2008/12/01;Argo GERMANY
6900576;Germany;2008/11/30;Argo GERMANY
6900577;Germany;2008/11/29;Argo GERMANY
6900572;Germany;2008/11/03;Argo GERMANY
6900578;Germany;2008/11/06;Argo GERMANY
6900574;Germany;2008/11/06;Argo GERMANY
6900571;Germany;2008/11/06;Argo GERMANY
6900579;Germany;2008/11/06;Argo GERMANY
6900573;Germany;2008/11/04;Argo GERMANY
6900580;Germany;2008/11/06;Argo GERMANY
1901131;Australia;2008/11/08;Argo AUSTRALIA
6900581;Germany;2008/11/07;Argo GERMANY
5901674;Australia;2008/11/10;Argo AUSTRALIA
5901676;Australia;2008/11/10;Argo AUSTRALIA
5901677;Australia;2008/11/10;Argo AUSTRALIA
5901678;Australia;2008/11/11;Argo AUSTRALIA
5901679;Australia;2008/11/11;Argo AUSTRALIA
5901680;Australia;2008/11/11;Argo AUSTRALIA
5901681;Australia;2008/11/11;Argo AUSTRALIA
1900804;United States;2008/11/18;Argo SIO
1900805;United States;2008/11/19;Argo SIO
1900806;United States;2008/11/20;Argo SIO
1900807;United States;2008/11/21;Argo SIO
1900808;United States;2008/11/21;Argo SIO
1900809;United States;2008/11/23;Argo SIO
1900813;United States;2008/11/26;Argo SIO
2901111;United States;2008/12/08;Argo eq. NAVOCEANO
2901112;United States;2008/12/14;Argo eq. NAVOCEANO
2901113;United States;2008/12/16;Argo eq. NAVOCEANO
6900730;Netherlands;2008/12/08;Argo NETHERLANDS
6900734;Netherlands;2008/12/29;Argo NETHERLANDS
6900732;Netherlands;2008/12/29;Argo NETHERLANDS
6900733;Netherlands;2008/12/29;Argo NETHERLANDS
6900735;Netherlands;2008/12/30;Argo NETHERLANDS
6900737;Netherlands;2008/12/31;Argo NETHERLANDS
6900738;Netherlands;2009/01/01;Argo NETHERLANDS
6900740;Netherlands;2009/01/03;Argo NETHERLANDS
6900731;Netherlands;2008/12/10;Argo NETHERLANDS
6900736;Netherlands;2008/12/31;Argo NETHERLANDS
6900739;Netherlands;2009/01/02;Argo NETHERLANDS
1900810;United States;2008/11/23;Argo SIO
1900812;United States;2008/11/25;Argo SIO
6900697;France;2008/12/04;Coriolis-CANOA
2900957;Japan;2009/01/20;Argo eq. JMA
5902104;United States;2008/11/19;Argo UW
5902103;United States;2008/11/19;Argo UW
5902102;United States;2008/11/20;Argo UW
5902105;United States;2008/11/23;Argo UW
5902100;United States;2008/11/24;Argo UW
5902101;United States;2008/11/24;Argo UW
2900958;Japan;2009/01/21;Argo eq. JMA
2900961;Japan;2009/01/27;Argo eq. JAMSTEC
2900962;Japan;2009/01/27;Argo eq. JAMSTEC
5901705;Australia;2009/02/20;Argo AUSTRALIA
5901707;Australia;2009/02/21;Argo AUSTRALIA
5901697;Australia;2009/01/02;Argo AUSTRALIA
5901702;Australia;2009/02/17;Argo AUSTRALIA
2901359;United States;2009/10/06;Argo eq. NAVOCEANO
2900952;Japan;2009/02/08;Argo eq. JMA
2900951;Japan;2009/02/08;Argo eq. JMA
3901075;Germany;2009/02/02;Argo IFM-GEOMAR
3901076;Germany;2009/02/02;Argo IFM-GEOMAR
3901077;Germany;2009/02/03;Argo IFM-GEOMAR
3901078;Germany;2009/02/03;Argo IFM-GEOMAR
3901079;Germany;2009/02/09;Argo IFM-GEOMAR
3901080;Germany;2009/02/09;Argo IFM-GEOMAR
3901081;Germany;2009/02/10;Argo IFM-GEOMAR
3901082;Germany;2009/02/10;Argo IFM-GEOMAR
3901083;Germany;2009/02/11;Argo IFM-GEOMAR
3901084;Germany;2009/02/11;Argo IFM-GEOMAR
1900811;United States;2008/11/25;Argo SIO
5902222;United States;2010/02/04;Argo SIO
5902226;United States;2009/03/11;Argo SIO
5902227;United States;2009/03/12;Argo SIO
5902228;United States;2009/03/13;Argo SIO
5902223;United States;2010/02/04;Argo SIO
5902229;United States;2009/03/14;Argo SIO
6900653;Ireland;2009/02/08;Argo IRELAND
6900654;Ireland;2009/02/09;Argo IRELAND
6900651;Ireland;2009/02/11;Argo IRELAND
6900652;Ireland;2009/02/12;Argo IRELAND
5902224;New Zealand;2009/02/01;Argo NEW ZEALAND
5902225;New Zealand;2009/02/03;Argo NEW ZEALAND
5902099;United States;2008/09/07;Argo UW
5902108;United States;2008/09/09;Argo UW
1901173;France;2009/02/25;Coriolis-TRACK
1901172;France;2009/02/26;Coriolis-TRACK
3900719;United States;2009/03/07;Argo SIO
4901022;United States;2008/02/12;Argo WHOI
5903220;Australia;2009/04/24;Argo AUSTRALIA
5903222;Australia;2009/04/25;Argo AUSTRALIA
4901110;Canada;2009/04/27;Argo CANADA
6900597;Germany;2009/05/04;Argo BSH
2900947;Japan;2009/04/23;Argo eq. JMA
2900950;Japan;2009/04/23;Argo eq. JMA
2900948;Japan;2009/04/23;Argo eq. JMA
2900949;Japan;2009/04/23;Argo eq. JMA
1901118;United States;2009/04/22;Argo UW
1901117;United States;2009/04/21;Argo UW
5902230;United States;2009/04/19;Argo PMEL
5902221;United States;2009/04/19;Argo PMEL
4901053;United States;2009/04/18;Argo PMEL
1901238;United Kingdom;2009/04/18;Argo UK
4901052;United States;2009/04/18;Argo PMEL
1901369;United States;2009/04/17;Argo UW
4901109;Canada;2009/04/11;Argo CANADA
6900699;France;2009/04/03;Coriolis-PROSAT
6900595;Germany;2009/04/12;Argo BSH
2900945;Japan;2009/01/25;Argo eq. JMA
2900946;Japan;2009/01/26;Argo eq. JMA
1901228;United Kingdom;2009/03/22;Argo UK
1901229;United Kingdom;2009/03/23;Argo UK
1901230;United Kingdom;2009/03/25;Argo UK
1901231;United Kingdom;2009/03/31;Argo UK
1901233;United Kingdom;2009/04/02;Argo UK
1901241;United Kingdom;2009/04/04;Argo UK
1901232;United Kingdom;2009/04/05;Argo UK
1901235;United Kingdom;2009/04/07;Argo UK
1901242;United Kingdom;2009/04/09;Argo UK
1901234;United Kingdom;2009/04/10;Argo UK
1901237;United Kingdom;2009/04/11;Argo UK
1901243;United Kingdom;2009/04/14;Argo UK
1901236;United Kingdom;2009/04/16;Argo UK
1901239;United Kingdom;2009/04/17;Argo UK
4901051;United States;2009/04/17;Argo PMEL
4901050;United States;2009/04/17;Argo PMEL
3900720;United States;2009/03/07;Argo SIO
3900722;United States;2009/03/08;Argo SIO
1900962;United States;2009/03/08;Argo SIO
1900963;United States;2009/03/08;Argo SIO
1900964;United States;2009/03/08;Argo SIO
1900965;United States;2009/03/08;Argo SIO
1900966;United States;2009/03/09;Argo SIO
1900967;United States;2009/03/09;Argo SIO
