WMO;COUNTRY;LAUNCH_DATE;PROGRAM
6900983;Italy;2012/03/11;Argo ITALY
6900984;France;2013/01/24;Coriolis
6900986;France;2012/09/19;Coriolis
6900987;France;2012/03/25;Coriolis-PIRATA
6900988;France;2012/03/29;Coriolis-PIRATA
6900989;France;2012/09/20;Coriolis
6900991;France;2012/09/23;Coriolis
6900992;France;2013/01/26;Coriolis
6900994;France;2011/10/07;Coriolis
6900995;France;2012/07/05;Coriolis
6900996;France;2013/08/01;Coriolis
6900997;France;2013/12/04;Coriolis-Good Hope
6900998;France;2012/03/11;Coriolis
6900999;France;2012/07/02;NAOS-France
6901000;France;2012/03/03;Coriolis
6901001;France;2012/07/20;Coriolis
6901002;France;2013/08/01;Coriolis
6901003;France;2014/11/07;Coriolis
6901004;France;2015/01/24;Coriolis-remOcean
6901005;France;2012/04/16;Coriolis-PIRATA
6901006;France;2012/04/27;Coriolis-PIRATA
6901007;France;2012/04/18;Coriolis-PIRATA
6901008;France;2012/04/17;Coriolis-PIRATA
6901009;France;2012/04/17;Coriolis-PIRATA
6901010;France;2012/02/15;Coriolis
6901011;France;2012/02/17;Coriolis
6901012;France;2012/02/28;Coriolis
6901013;France;2013/09/06;Coriolis-Good Hope
6901014;France;2013/02/04;Coriolis
6901015;France;2012/06/21;Coriolis
6901016;France;2012/06/23;Coriolis
6901017;France;2014/02/10;Coriolis
6901018;France;2013/02/01;Coriolis
6901019;France;2012/07/02;Coriolis
6901020;France;2013/09/07;Coriolis-Good Hope
6901021;France;2012/06/27;Coriolis
6901022;France;2012/07/06;Coriolis
6901023;France;2012/07/08;Coriolis
6901024;France;2012/07/10;Coriolis
6901025;France;2012/07/10;Coriolis
6901026;France;2012/07/12;Coriolis
6901027;France;2012/07/12;Coriolis
6901028;France;2012/07/14;Coriolis
6901029;France;2012/07/14;Coriolis
6901030;France;2012/07/15;Coriolis
6901031;France;2012/10/21;NAOS-France
6901032;France;2012/11/24;NAOS-France
6901033;France;2014/02/06;Coriolis-Good Hope
6901034;France;2013/12/01;Coriolis-Good Hope
6901035;France;2014/02/10;Coriolis-Good Hope
6901038;Italy;2011/10/10;Argo ITALY
6901040;Italy;2012/03/29;Argo ITALY
6901041;Italy;2012/08/03;Argo ITALY
6901042;Italy;2012/08/04;Argo ITALY
6901043;Italy;2012/09/18;Argo ITALY
6901044;Italy;2012/11/05;Argo ITALY
6901047;Germany;2011/04/13;Argo BSH
6901048;Germany;2011/04/12;Argo BSH
6901049;Germany;2011/04/15;Argo BSH
6901050;Germany;2011/04/16;Argo BSH
6901051;Germany;2011/05/19;Argo BSH
6901052;Germany;2011/05/24;Argo BSH
6901053;Germany;2011/06/05;Argo BSH
6901054;Germany;2011/06/09;Argo BSH
6901055;Germany;2011/12/11;Argo BSH
6901056;Germany;2011/12/10;Argo BSH
6901057;Germany;2011/12/10;Argo BSH
6901058;Germany;2011/07/25;Argo BSH
6901059;Germany;2011/07/25;Argo BSH
6901060;Germany;2011/07/08;Argo BSH
6901061;Germany;2011/07/09;Argo BSH
6901062;Germany;2011/07/07;Argo BSH
6901063;Germany;2011/07/11;Argo BSH
6901064;Germany;2011/07/04;Argo BSH
6901065;Germany;2011/07/05;Argo BSH
6901066;Germany;2011/07/14;Argo BSH
6901067;Germany;2011/07/23;Argo BSH
6901068;Germany;2011/07/24;Argo BSH
6901069;Germany;2011/07/26;Argo BSH
6901070;Germany;2011/07/26;Argo BSH
6901077;Germany;2012/07/11;Argo BSH
6901078;Germany;2012/07/12;Argo BSH
6901079;Germany;2012/07/12;Argo BSH
6901080;Germany;2012/07/30;Argo BSH
6901081;Germany;2012/07/30;Argo BSH
6901082;Germany;2012/07/11;Argo BSH
6901083;Germany;2012/04/05;Argo BSH
6901084;Germany;2012/05/03;Argo BSH
6901085;Germany;2012/04/27;Argo BSH
6901086;Finland;2011/08/01;Argo FINLAND
6901087;Finland;2011/08/01;Argo FINLAND
6901117;United Kingdom;2011/09/28;Argo UK
6901118;United Kingdom;2011/09/29;Argo UK
6901119;United Kingdom;2011/09/30;Argo UK
6901120;United Kingdom;2011/10/01;Argo UK
6901121;United Kingdom;2011/10/02;Argo UK
6901122;United Kingdom;2011/10/03;Argo UK
6901123;United Kingdom;2011/10/04;Argo UK
6901124;United Kingdom;2011/10/06;Argo UK
6901125;United Kingdom;2012/06/12;Argo UK
6901126;United Kingdom;2012/06/13;Argo UK
6901127;United Kingdom;2012/07/11;Argo UK
6901128;United Kingdom;2012/07/20;Argo UK
6901129;United Kingdom;2012/07/21;Argo UK
6901130;United Kingdom;2012/07/21;Argo UK
6901131;United Kingdom;2012/07/21;Argo UK
6901132;United Kingdom;2012/07/21;Argo UK
6901133;United Kingdom;2012/08/11;Argo UK
6901134;United Kingdom;2012/08/12;Argo UK
6901135;United Kingdom;2012/08/13;Argo UK
6901136;United Kingdom;2012/08/14;Argo UK
6901137;United Kingdom;2012/08/28;Argo UK
6901138;United Kingdom;2012/08/28;Argo UK
6901139;United Kingdom;2012/08/28;Argo UK
6901140;United Kingdom;2012/08/28;Argo UK
6901141;United Kingdom;2012/08/29;Argo UK
6901142;United Kingdom;2012/10/22;Argo UK
6901143;United Kingdom;2012/10/14;Argo UK
6901144;United Kingdom;2012/11/12;Argo UK
6901145;United Kingdom;2012/11/10;Argo UK
6901146;United Kingdom;2012/10/31;Argo UK
6901147;United Kingdom;2013/05/14;Argo UK
6901148;United Kingdom;2013/05/16;Argo UK
6901149;United Kingdom;2013/05/16;Argo UK
6901150;United Kingdom;2013/05/20;Argo UK
6901151;European Union;2013/10/14;E-AIMS
6901152;European Union;2013/10/14;E-AIMS
6901153;United Kingdom;2013/10/15;Argo UK
6901154;United Kingdom;2013/10/14;Argo UK
6901155;United Kingdom;2013/10/14;Argo UK
6901156;United Kingdom;2013/10/15;Argo UK
6901157;United Kingdom;2013/11/15;Argo UK
6901158;United Kingdom;2013/11/17;Argo UK
6901159;United Kingdom;2014/01/22;Argo UK
6901160;United Kingdom;2014/05/19;Argo UK
6901161;United Kingdom;2014/05/21;Argo UK
6901162;United Kingdom;2014/05/22;Argo UK
6901163;United Kingdom;2014/05/23;Argo UK
6901164;United Kingdom;2014/05/24;Argo UK
6901165;United Kingdom;2014/05/25;Argo UK
6901166;United Kingdom;2014/07/10;Argo UK
6901167;United Kingdom;2014/07/15;Argo UK
6901168;United Kingdom;2014/07/13;Argo UK
6901169;United Kingdom;2014/07/12;Argo UK
6901170;United Kingdom;2014/07/05;Argo UK
6901171;United Kingdom;2014/07/06;Argo UK
6901172;United Kingdom;2014/07/10;Argo UK
6901173;United Kingdom;2014/07/10;Argo UK
6901174;United Kingdom;2014/10/09;Argo UK Bio
6901175;United Kingdom;2014/10/10;Argo UK Bio
6901176;United Kingdom;2015/06/07;Argo UK
6901177;United Kingdom;2015/06/05;Argo UK
6901178;United Kingdom;2015/06/24;Argo UK
6901179;United Kingdom;2015/06/26;Argo UK
6901180;United Kingdom;2015/11/13;Argo UK Bio
6901181;United Kingdom;2015/11/12;Argo UK Bio
6901182;United Kingdom;2015/12/28;Argo UK Bio
6901183;United Kingdom;2015/12/26;Argo UK Bio
6901184;United Kingdom;2015/12/29;Argo UK
6901185;United Kingdom;2015/12/25;Argo UK
6901188;United Kingdom;2015/12/28;Argo UK Bio
6901189;United Kingdom;2016/06/12;Argo UK
6901190;United Kingdom;2016/06/13;Argo UK
6901191;United Kingdom;2016/06/13;Argo UK
6901192;United Kingdom;2016/07/11;Argo UK
6901193;United Kingdom;2016/07/11;Argo UK
6901194;United Kingdom;2016/08/03;Argo UK
6901195;United Kingdom;2017/03/22;Argo UK
6901196;United Kingdom;2017/03/16;Argo UK
6901197;United Kingdom;2017/03/05;Argo UK
6901198;United Kingdom;2017/02/17;Argo UK
6901199;United Kingdom;2017/05/16;Argo UK
6901200;United Kingdom;2017/05/17;Argo UK
6901201;United Kingdom;2017/05/24;Argo UK
6901202;United Kingdom;2017/05/23;Argo UK
6901205;United Kingdom;2017/10/02;Argo UK
6901206;United Kingdom;2017/10/03;Argo UK
6901207;United Kingdom;2018/07/16;Argo UK
6901208;United Kingdom;2018/07/12;Argo UK
6901211;United Kingdom;2018/11/06;Argo UK
6901212;United Kingdom;2018/11/05;Argo UK
6901213;United Kingdom;2018/11/02;Argo UK
6901214;United Kingdom;2018/11/12;Argo UK
6901215;United Kingdom;2018/11/13;Argo UK
6901217;Germany;2012/05/01;Argo BSH
6901218;Germany;2012/04/29;Argo BSH
6901219;Germany;2012/05/01;Argo BSH
6901220;Germany;2012/05/01;Argo BSH
6901221;Germany;2012/07/25;Argo BSH
6901222;Germany;2013/02/24;Argo BSH
6901223;Germany;2013/03/03;Argo BSH
6901224;Germany;2013/03/02;Argo BSH
6901225;Germany;2013/03/02;Argo BSH
6901226;Germany;2013/07/28;Argo BSH
6901227;Germany;2013/05/31;Argo BSH
6901228;Germany;2013/05/15;Argo BSH
6901229;Germany;2013/06/13;Argo BSH
6901230;Germany;2013/07/29;Argo BSH
6901231;Germany;2013/08/14;Argo BSH
6901232;Germany;2013/07/28;Argo BSH
6901233;Germany;2013/07/27;Argo BSH
6901234;Germany;2013/07/27;Argo BSH
6901235;Germany;2014/06/12;Argo BSH
6901236;Germany;2014/06/12;Argo BSH
6901237;Spain;2012/12/21;Argo SPAIN
6901238;Spain;2013/09/17;Argo SPAIN
6901239;Spain;2014/05/01;Argo SPAIN
6901240;Spain;2014/04/20;Argo SPAIN
6901241;Spain;2012/12/10;Argo SPAIN
6901242;Spain;2014/10/01;Argo SPAIN
6901243;Spain;2014/10/01;Argo SPAIN
6901244;Spain;2014/10/01;Argo SPAIN
6901245;Spain;2014/11/21;Argo SPAIN
6901246;European Union;2015/03/03;E-AIMS
6901247;Spain;2015/07/14;Argo SPAIN
6901248;Spain;2016/11/01;Argo SPAIN
6901249;Spain;2017/02/16;Argo SPAIN
6901250;Spain;2017/05/10;Argo SPAIN
6901251;Spain;2017/07/19;Argo SPAIN
6901252;Spain;2018/08/11;Argo SPAIN
6901253;Spain;2018/05/29;Argo SPAIN
6901254;Spain;2018/10/23;Argo SPAIN
6901255;Spain;2018/10/19;Argo SPAIN
6901256;Spain;2018/06/01;Argo SPAIN
6901257;Spain;2019/03/07;Argo SPAIN
6901258;Spain;2018/06/04;Argo SPAIN
6901259;Spain;2019/03/11;Argo SPAIN
6901260;Spain;2018/06/18;Argo SPAIN
6901261;Morocco;2019/11/14;Argo Morocco
6901262;Spain;2018/06/08;Argo SPAIN
6901263;Spain;2019/02/07;Argo SPAIN
6901264;Spain;2018/06/17;Argo SPAIN
6901265;Spain;2018/06/10;Argo SPAIN
6901266;Spain;2018/06/13;Argo SPAIN
6901267;Spain;2018/07/18;Argo SPAIN
6901268;Spain;2019/03/18;Argo SPAIN
6901269;Spain;2018/06/16;Argo SPAIN
6901270;Spain;2018/08/18;Argo SPAIN
6901271;Spain;2018/10/30;Argo SPAIN
6901272;Spain;2019/03/26;Argo SPAIN
6901273;Spain;2018/12/11;Argo SPAIN
6901274;Spain;2019/03/04;Argo SPAIN
6901275;Spain;2019/03/05;Argo SPAIN
6901277;Spain;2019/07/31;Argo SPAIN
6901278;European Union;2020/03/12;Euro-Argo RISE
6901279;Spain;2020/03/12;Argo SPAIN
6901280;Spain;2020/08/12;Argo SPAIN
6901281;Spain;2020/11/04;Argo SPAIN
6901282;Spain;2021/12/13;Argo SPAIN
6901283;Spain;2021/12/14;Argo SPAIN
6901284;Spain;2021/12/14;Argo SPAIN
6901387;Poland;2010/06/29;Argo POLAND
6901388;Poland;2010/06/27;Argo POLAND
6901407;France;2012/06/20;Coriolis
6901408;France;2012/11/10;Coriolis
6901409;France;2012/10/19;Coriolis
6901410;France;2012/10/04;Coriolis
6901411;France;2012/10/12;Coriolis
6901412;France;2012/10/20;Coriolis
6901413;France;2012/10/31;Coriolis
6901414;France;2012/11/08;Coriolis
6901415;France;2012/10/20;Coriolis
6901416;France;2014/11/08;Coriolis
6901417;France;2013/01/27;NAOS-France
6901418;France;2012/05/11;Coriolis
6901419;France;2012/05/12;Coriolis
6901421;France;2012/06/17;Coriolis-Previmer
6901422;France;2012/12/07;NAOS-France
6901423;France;2012/12/07;NAOS-France
6901424;France;2012/12/07;NAOS-France
6901425;France;2012/12/07;NAOS-France
6901426;France;2012/12/09;NAOS-France
6901427;France;2012/12/09;NAOS-France
6901428;France;2012/12/10;NAOS-France
6901429;France;2012/12/11;NAOS-France
6901430;France;2015/07/01;NAOS-France
6901431;France;2012/12/11;NAOS-France
6901432;France;2012/12/12;NAOS-France
6901433;France;2013/02/14;NAOS-France
6901434;France;2013/02/15;NAOS-France
6901435;France;2013/02/15;NAOS-France
6901436;France;2013/02/17;NAOS-France
6901437;France;2012/11/07;Coriolis-remOcean
6901438;France;2012/11/07;Coriolis-remOcean
6901439;France;2012/11/07;Coriolis-remOcean
6901440;France;2012/11/07;Coriolis-remOcean
6901441;France;2012/08/24;NAOS-France
6901442;France;2012/11/30;NAOS-France
6901443;France;2012/11/27;NAOS-France
6901444;France;2012/12/11;NAOS-France
6901445;France;2013/04/01;NAOS-France
6901446;France;2013/03/31;NAOS-France
6901447;France;2013/03/30;NAOS-France
6901448;France;2013/03/27;NAOS-France
6901449;France;2014/12/10;NAOS-France
6901450;France;2014/10/05;NAOS-France
6901451;France;2013/06/13;NAOS-France
6901452;France;2013/06/09;NAOS-France
6901453;France;2013/06/08;NAOS-France
6901454;France;2013/06/07;NAOS-France
6901455;France;2013/06/05;NAOS-France
6901456;France;2013/06/04;NAOS-France
6901457;France;2016/07/06;Coriolis
6901458;France;2014/02/03;Coriolis
6901459;France;2014/02/04;Coriolis
6901460;France;2014/07/10;Coriolis
6901461;France;2014/02/19;Coriolis
6901462;France;2014/03/30;Coriolis
6901463;France;2014/07/20;Coriolis
6901464;France;2014/07/10;Coriolis
6901465;France;2014/07/07;Coriolis
6901466;France;2014/08/22;Coriolis
6901467;France;2012/11/22;Coriolis
6901468;France;2012/09/04;NAOS-France
6901469;France;2013/01/27;Coriolis
6901470;France;2013/01/29;Coriolis
6901471;France;2013/01/27;Coriolis
6901472;France;2012/10/23;Coriolis-remOcean
6901473;France;2012/10/23;Coriolis-remOcean
6901474;France;2012/10/23;Coriolis-remOcean
6901475;France;2012/10/23;Coriolis-remOcean
6901476;France;2014/03/30;Coriolis
6901477;France;2012/10/02;Coriolis-Previmer
6901478;France;2012/10/21;NAOS-France
6901479;France;2012/10/21;NAOS-France
6901480;France;2013/06/16;Coriolis-remOcean
6901481;France;2013/06/16;Coriolis-remOcean
6901482;France;2013/06/16;Coriolis-remOcean
6901483;France;2013/07/22;NAOS-France
6901484;France;2013/06/16;Coriolis-remOcean
6901485;France;2013/06/16;Coriolis-remOcean
6901486;France;2013/06/16;Coriolis-remOcean
6901487;France;2012/11/22;Coriolis
6901488;France;2013/01/23;NAOS-France
6901489;France;2013/06/16;Coriolis-remOcean
6901490;France;2013/06/15;NAOS-France
6901491;France;2013/06/15;NAOS-France
6901492;France;2013/12/01;Coriolis-BIOArgo
6901493;France;2013/12/03;Coriolis-BIOArgo
6901494;France;2013/10/09;Coriolis-BIOArgo
6901495;France;2013/10/08;Coriolis-BIOArgo
6901496;France;2013/07/15;NAOS-France
6901497;France;2013/11/07;Infrastructure de Recherche Littorale et Cotiere 
6901498;France;2013/08/24;NAOS-France
6901499;France;2013/08/24;NAOS-France
6901500;France;2013/09/08;Coriolis-Good Hope
6901501;France;2013/12/02;Coriolis-Good Hope
6901502;France;2014/02/20;Coriolis
6901503;France;2014/02/03;Coriolis
6901504;France;2014/02/03;Coriolis
6901505;France;2014/12/04;Coriolis
6901506;France;2013/11/20;Coriolis
6901507;France;2013/12/05;Coriolis
6901508;France;2014/05/10;Coriolis
6901509;France;2013/12/15;Coriolis
6901510;France;2013/05/26;NAOS-France
6901511;France;2013/02/17;NAOS-France
6901512;France;2013/04/09;NAOS-France
6901513;France;2013/05/08;NAOS-France
6901514;France;2013/04/17;Coriolis-remOcean
6901515;France;2013/04/17;Coriolis-remOcean
6901516;France;2013/04/17;Coriolis-remOcean
6901517;France;2013/04/17;Coriolis-remOcean
6901518;France;2013/04/17;Coriolis-remOcean
6901519;France;2013/04/17;Coriolis-remOcean
6901520;France;2013/04/17;Coriolis-remOcean
6901521;France;2013/05/15;Coriolis-remOcean
6901522;France;2013/05/14;Coriolis-remOcean
6901523;France;2013/05/15;Coriolis-remOcean
6901524;France;2013/05/15;Coriolis-remOcean
6901525;France;2013/05/15;Coriolis-remOcean
6901526;France;2013/05/15;Coriolis-remOcean
6901527;France;2013/05/15;Coriolis-remOcean
6901528;France;2013/05/15;NAOS-France
6901529;France;2013/05/25;NAOS-France
6901541;France;2013/08/01;Coriolis
6901542;France;2014/02/04;Coriolis
6901543;France;2013/11/30;Coriolis-Good Hope
6901544;France;2014/02/04;Coriolis
6901545;France;2013/08/01;Coriolis
6901546;France;2013/11/30;Coriolis-Good Hope
6901547;France;2013/09/07;Coriolis-Good Hope
6901548;France;2013/11/29;Coriolis-Good Hope
6901549;France;2013/11/30;Coriolis-Good Hope
6901550;France;2013/12/03;Coriolis-Good Hope
6901551;France;2014/02/22;Coriolis
6901552;France;2013/02/25;Coriolis
6901553;France;2014/02/27;Coriolis
6901554;France;2014/05/14;Coriolis
6901555;France;2014/02/13;Coriolis
6901556;France;2014/02/17;Coriolis
6901557;France;2014/12/06;Coriolis
6901558;France;2014/12/06;Coriolis
6901559;France;2014/12/07;Coriolis
6901560;France;2014/12/07;Coriolis
6901561;France;2014/12/07;Coriolis
6901562;France;2014/12/10;Coriolis
6901563;France;2015/03/28;Coriolis-PIRATA
6901564;France;2014/06/06;Coriolis-OVIDE
6901565;France;2014/06/05;Coriolis-OVIDE
6901566;France;2014/06/09;Coriolis-OVIDE
6901567;France;2014/05/23;Coriolis-OVIDE
6901568;France;2014/06/02;Coriolis-OVIDE
6901569;France;2014/05/28;Coriolis-OVIDE
6901570;France;2014/05/31;Coriolis-OVIDE
6901571;France;2013/10/10;Coriolis
6901572;France;2013/10/12;Coriolis
6901573;France;2014/11/30;Coriolis-remOcean
6901574;France;2015/01/20;Coriolis-remOcean
6901575;France;2014/11/30;Coriolis-remOcean
6901576;France;2014/12/09;Coriolis-remOcean
6901577;France;2014/11/30;Coriolis-remOcean
6901578;France;2014/11/30;Coriolis-remOcean
6901579;France;2015/01/20;Coriolis-remOcean
6901580;France;2015/01/24;Coriolis-remOcean
6901581;France;2015/01/21;Coriolis-remOcean
6901582;France;2014/12/09;Coriolis-remOcean
6901583;France;2014/11/30;Coriolis-remOcean
6901584;France;2014/11/30;Coriolis-remOcean
6901585;France;2014/12/10;Coriolis-remOcean
6901586;France;2014/03/14;Coriolis
6901587;France;2014/03/17;Coriolis
6901588;France;2014/11/29;Coriolis
6901589;France;2014/06/24;Coriolis
6901590;France;2014/02/03;Coriolis
6901591;France;2014/02/01;Coriolis
6901592;France;2014/06/09;Coriolis-OVIDE
6901593;France;2014/06/06;Coriolis-OVIDE
6901594;France;2015/06/18;Coriolis-OVIDE
6901595;France;2015/06/18;Coriolis-OVIDE
6901596;France;2014/08/22;Coriolis
6901597;France;2013/11/17;NAOS-France
6901598;France;2013/12/14;Coriolis
6901599;France;2014/02/20;Coriolis
6901600;France;2014/08/22;NAOS-France
6901601;France;2018/07/04;Coriolis
6901602;France;2015/07/03;Coriolis-OVIDE
6901603;France;2017/08/06;NAOS-France
6901604;France;2020/07/12;Coriolis
6901605;France;2014/02/11;NAOS-France
6901607;France;2014/09/14;Coriolis
6901608;France;2014/09/14;Coriolis
6901609;France;2015/03/21;Coriolis
6901610;France;2015/03/22;Coriolis
6901611;France;2016/04/01;Coriolis
6901612;France;2014/04/24;Coriolis-PIRATA
6901613;France;2014/04/25;Coriolis-PIRATA
6901614;France;2014/05/08;Coriolis-PIRATA
6901615;France;2014/05/12;Coriolis-PIRATA
6901616;France;2014/05/17;Coriolis-PIRATA
6901617;France;2014/05/19;Coriolis-PIRATA
6901618;France;2014/11/29;Coriolis
6901619;France;2015/01/26;Coriolis
6901620;France;2015/05/15;Coriolis
6901621;France;2014/09/06;Coriolis
6901622;France;2014/12/16;Coriolis
6901623;France;2014/10/22;Coriolis
6901624;France;2014/12/01;Coriolis
6901625;France;2015/05/05;Coriolis
6901626;France;2014/12/05;Coriolis
6901627;European Union;2014/06/10;E-AIMS
6901628;European Union;2015/06/14;E-AIMS
6901629;France;2014/10/19;Coriolis
6901630;France;2014/11/19;Coriolis
6901631;France;2014/05/23;Coriolis-OVIDE
6901632;France;2014/05/31;Coriolis-OVIDE
6901633;France;2014/11/19;Coriolis
6901634;France;2014/12/05;Coriolis-Good Hope
6901635;France;2014/12/06;Coriolis-Good Hope
6901636;France;2014/12/07;Coriolis-Good Hope
6901637;France;2014/12/08;Coriolis-Good Hope
6901638;France;2014/12/08;Coriolis-Good Hope
6901639;France;2014/12/09;Coriolis-Good Hope
6901640;France;2014/12/09;Coriolis-Good Hope
6901641;France;2014/12/10;Coriolis-Good Hope
6901642;France;2014/12/10;Coriolis-Good Hope
6901643;France;2014/12/10;Coriolis-Good Hope
6901644;France;2015/02/13;Coriolis-Good Hope
6901645;France;2015/02/14;Coriolis-Good Hope
6901646;France;2014/06/15;Coriolis-remOcean
6901647;France;2014/06/09;Coriolis-BIOArgo
6901648;France;2014/07/07;Coriolis-BIOArgo
6901649;France;2014/07/15;Coriolis-BIOArgo
6901650;France;2015/04/01;Coriolis-BIOArgo
6901651;France;2014/10/19;Coriolis-remOcean
6901652;France;2023/01/12;Coriolis-BIOArgo
6901653;France;2014/07/07;Coriolis-BIOArgo
6901654;France;2015/05/01;Coriolis-remOcean
6901655;France;2014/08/02;NAOS-France
6901656;France;2015/03/02;Coriolis-BIOArgo
6901657;France;2018/06/24;NAOS-France
6901658;France;2015/02/01;Coriolis-BIOArgo
6901659;France;2015/10/13;Coriolis-remOcean
6901660;France;2014/12/31;Coriolis-BIOArgo
6901661;France;2015/02/12;NAOS-France
6901662;France;2015/02/14;NAOS-France
6901663;France;2015/03/11;NAOS-France
6901664;France;2015/03/12;NAOS-France
6901665;France;2015/10/29;NAOS-France
6901666;France;2015/03/13;NAOS-France
6901667;France;2015/03/13;NAOS-France
6901668;France;2015/03/20;NAOS-France
6901669;France;2015/03/22;NAOS-France
6901670;France;2015/03/22;NAOS-France
6901671;France;2015/03/28;NAOS-France
6901672;France;2015/09/06;NAOS-France
6901673;France;2015/07/01;NAOS-France
6901674;France;2015/07/01;NAOS-France
6901675;France;2015/07/01;NAOS-France
6901676;France;2015/07/01;NAOS-France
6901677;France;2015/07/01;NAOS-France
6901678;France;2015/07/01;NAOS-France
6901679;France;2015/03/30;NAOS-France
6901680;France;2015/03/31;NAOS-France
6901681;France;2014/07/27;Coriolis
6901682;France;2014/07/27;Coriolis
6901683;France;2015/01/23;Coriolis-FNOB-JCOMMOPS
6901684;France;2015/01/23;Coriolis-FNOB-JCOMMOPS
6901685;France;2015/01/23;Coriolis-FNOB-JCOMMOPS
6901686;France;2015/01/15;Coriolis-FNOB-JCOMMOPS
6901687;France;2014/12/31;Coriolis-remOcean
6901688;France;2014/12/10;Coriolis-remOcean
6901689;France;2015/01/21;Coriolis-remOcean
6901690;France;2015/02/12;Coriolis-Good Hope
6901691;France;2015/01/23;Coriolis-FNOB-JCOMMOPS
6901692;France;2015/03/20;Coriolis
6901693;France;2015/01/23;Coriolis-FNOB-JCOMMOPS
6901694;France;2015/01/23;Coriolis-FNOB-JCOMMOPS
6901695;France;2015/03/18;Coriolis
6901696;France;2015/01/23;Coriolis-FNOB-JCOMMOPS
6901697;France;2015/03/10;Coriolis
6901698;France;2015/03/19;Coriolis
6901699;France;2015/03/20;Coriolis
6901700;France;2015/03/12;Coriolis
6901701;France;2015/03/19;Coriolis
6901702;France;2015/04/19;Coriolis
6901703;France;2015/04/15;Coriolis
6901704;France;2015/04/09;Coriolis
6901705;France;2015/04/11;Coriolis
6901706;France;2015/04/13;Coriolis
6901707;France;2015/01/12;Coriolis
6901708;France;2015/01/13;Coriolis
6901709;France;2015/05/07;Coriolis
6901710;France;2015/05/07;Coriolis
6901711;France;2015/05/07;Coriolis
6901712;France;2015/05/02;Coriolis
6901713;France;2015/05/02;Coriolis
6901714;France;2015/05/02;Coriolis
6901715;France;2015/04/17;Coriolis
6901716;France;2015/05/02;Coriolis
6901717;France;2015/05/01;Coriolis
6901718;France;2015/05/13;Coriolis
6901719;France;2016/07/22;Coriolis
6901720;France;2016/07/22;Coriolis
6901721;France;2016/02/01;NAOS-France
6901722;France;2016/07/18;NAOS-France
6901723;France;2015/09/01;NAOS-France
6901724;France;2016/07/18;NAOS-France
6901725;France;2015/06/28;NAOS-France
6901726;France;2016/07/23;NAOS-France
6901727;France;2015/05/22;NAOS-France
6901728;France;2015/02/25;NAOS-France
6901729;France;2015/02/26;NAOS-France
6901730;France;2015/08/20;NAOS-France
6901731;France;2015/08/21;NAOS-France
6901732;France;2015/04/06;NAOS-France
6901733;France;2015/03/24;NAOS-France
6901734;France;2015/10/05;NAOS-France
6901735;France;2015/03/31;NAOS-France
6901736;France;2015/04/05;NAOS-France
6901737;France;2015/04/11;NAOS-France
6901738;France;2015/08/22;Coriolis
6901739;France;2015/08/23;Coriolis
6901740;France;2015/08/24;Coriolis
6901741;France;2015/08/25;Coriolis
6901742;France;2015/05/09;Coriolis
6901743;France;2015/05/10;Coriolis
6901744;France;2015/05/26;Coriolis
6901745;France;2015/05/19;Coriolis
6901746;Indonesia;2017/07/29;Argo INDONESIA
6901747;Indonesia;2018/09/04;Argo INDONESIA
6901750;France;2015/06/14;Coriolis-OVIDE
6901751;France;2015/06/17;Coriolis-OVIDE
6901752;France;2015/06/20;Coriolis-OVIDE
6901753;France;2016/07/12;Coriolis
6901754;France;2016/07/10;Coriolis
6901755;France;2016/07/09;Coriolis
6901756;France;2020/07/06;Coriolis
6901757;France;2015/06/08;Coriolis-OVIDE
6901758;France;2015/07/03;Coriolis-OVIDE
6901759;France;2015/07/03;Coriolis-OVIDE
6901760;France;2016/07/11;Coriolis
6901762;France;2016/07/11;Coriolis
6901763;France;2018/06/23;Coriolis
6901764;France;2015/06/01;NAOS-France
6901765;France;2015/06/01;NAOS-France
6901766;France;2015/06/01;NAOS-France
6901767;France;2015/06/01;NAOS-France
6901768;France;2015/06/01;NAOS-France
6901769;France;2015/06/01;NAOS-France
6901770;France;2015/06/01;NAOS-France
6901771;France;2015/06/01;NAOS-France
6901772;France;2018/06/19;NAOS-France
6901773;France;2015/06/01;NAOS-France
6901774;France;2018/06/25;NAOS-France
6901775;France;2018/06/18;NAOS-France
6901776;France;2014/03/14;NAOS-France
6901813;Italy;2013/01/11;Argo ITALY
6901814;Italy;2013/01/15;Argo ITALY
6901815;Italy;2013/01/15;Argo ITALY
6901816;Italy;2013/12/13;Argo ITALY
6901817;Italy;2012/11/15;Argo ITALY
6901818;Italy;2012/11/15;Argo ITALY
6901820;Italy;2012/11/15;Argo ITALY
6901821;Italy;2013/03/05;Argo ITALY
6901822;Italy;2013/03/05;Argo ITALY
6901823;Italy;2014/09/14;Argo ITALY
6901824;Italy;2013/11/01;Argo ITALY
6901825;Italy;2013/11/01;Argo ITALY
6901826;Italy;2013/05/10;Argo ITALY
6901827;Italy;2013/05/10;Argo ITALY
6901828;Italy;2013/09/30;Argo ITALY
6901829;Italy;2014/02/13;Argo ITALY
6901830;Italy;2014/02/14;Argo ITALY
6901831;Italy;2014/07/18;Argo ITALY
6901832;Italy;2014/09/12;Argo ITALY
6901833;Italy;2016/06/01;Argo ITALY
6901834;Italy;2015/11/25;Argo ITALY
6901835;Italy;2014/06/06;Argo ITALY
6901836;Italy;2014/06/08;Argo ITALY
